img_id,glcm_contrast_mean,glcm_contrast_std,glcm_contrast_min,glcm_contrast_max,glcm_contrast_dist_1,glcm_contrast_dist_2,glcm_contrast_dist_3,glcm_dissimilarity_mean,glcm_dissimilarity_std,glcm_dissimilarity_min,glcm_dissimilarity_max,glcm_dissimilarity_dist_1,glcm_dissimilarity_dist_2,glcm_dissimilarity_dist_3,glcm_homogeneity_mean,glcm_homogeneity_std,glcm_homogeneity_min,glcm_homogeneity_max,glcm_homogeneity_dist_1,glcm_homogeneity_dist_2,glcm_homogeneity_dist_3,glcm_energy_mean,glcm_energy_std,glcm_energy_min,glcm_energy_max,glcm_energy_dist_1,glcm_energy_dist_2,glcm_energy_dist_3,glcm_correlation_mean,glcm_correlation_std,glcm_correlation_min,glcm_correlation_max,glcm_correlation_dist_1,glcm_correlation_dist_2,glcm_correlation_dist_3,glcm_ASM_mean,glcm_ASM_std,glcm_ASM_min,glcm_ASM_max,glcm_ASM_dist_1,glcm_ASM_dist_2,glcm_ASM_dist_3,lbp_hist_0,lbp_hist_1,lbp_hist_2,lbp_hist_3,lbp_hist_4,lbp_hist_5,lbp_hist_6,lbp_hist_7,lbp_hist_8,lbp_hist_9,lbp_hist_10,lbp_hist_11,lbp_hist_12,lbp_hist_13,lbp_hist_14,lbp_hist_15,lbp_hist_16,lbp_hist_17,lbp_hist_18,lbp_hist_19,lbp_hist_20,lbp_hist_21,lbp_hist_22,lbp_hist_23,lbp_hist_24,lbp_hist_25,lbp_mean,lbp_std,lbp_uniformity,lbp_entropy,gabor_f0.1_o0_mean,gabor_f0.1_o0_std,gabor_f0.1_o0_energy,gabor_f0.1_o45_mean,gabor_f0.1_o45_std,gabor_f0.1_o45_energy,gabor_f0.1_o90_mean,gabor_f0.1_o90_std,gabor_f0.1_o90_energy,gabor_f0.1_o135_mean,gabor_f0.1_o135_std,gabor_f0.1_o135_energy,gabor_f0.3_o0_mean,gabor_f0.3_o0_std,gabor_f0.3_o0_energy,gabor_f0.3_o45_mean,gabor_f0.3_o45_std,gabor_f0.3_o45_energy,gabor_f0.3_o90_mean,gabor_f0.3_o90_std,gabor_f0.3_o90_energy,gabor_f0.3_o135_mean,gabor_f0.3_o135_std,gabor_f0.3_o135_energy,gabor_f0.5_o0_mean,gabor_f0.5_o0_std,gabor_f0.5_o0_energy,gabor_f0.5_o45_mean,gabor_f0.5_o45_std,gabor_f0.5_o45_energy,gabor_f0.5_o90_mean,gabor_f0.5_o90_std,gabor_f0.5_o90_energy,gabor_f0.5_o135_mean,gabor_f0.5_o135_std,gabor_f0.5_o135_energy,edge_density_canny,edge_count_canny,sobel_mean,sobel_std,sobel_max,num_regions,total_area,mean_area,std_area,max_area,mean_perimeter,std_perimeter,mean_compactness,std_compactness,mean_eccentricity,std_eccentricity,mean_solidity,std_solidity,largest_region_area,largest_region_eccentricity,largest_region_solidity,num_circles_detected,strongest_circle_accumulator,mean_circle_radius,std_circle_radius,mean_intensity,std_intensity,median_intensity,min_intensity,max_intensity,range_intensity,percentile_5,percentile_10,percentile_25,percentile_75,percentile_90,percentile_95,iqr,skewness,kurtosis,entropy,energy,rms,local_variance_mean,local_variance_std,local_variance_max
data\CMMD\D2-0075\07-18-2011-NA-NA-37784\1.000000-NA-22984\1-3.dcm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0038663903061147433,0.0020328443877510507,0.002371651785709559,0.002092633928567258,0.002491230867341974,0.0024513711734645022,0.0026307397959131245,0.002531090561219445,0.003049266581626576,0.003607302295911178,0.00554049744896855,0.008071588010187996,0.014130261479563675,0.013193558673443092,0.005420918367336135,0.003687021683666121,0.002869897959177954,0.002869897959177954,0.0021125637755059937,0.0017737563775474853,0.001434948979588977,0.0013153698979565622,0.0008171237244881674,0.0009765624999980537,0.8809390943859994,0.027722417091781484,22.840900031887756,4.064552329303522,0.7774412138438028,1.000139551036439,0.00047725652,0.001848327,0.17154324,0.0009581237,0.0044610943,0.9986174,0.00075496914,0.0037511268,0.7061504,0.00082023186,0.0038698788,0.7514809,0.00019999308,0.00085016584,0.03664667,0.00022396847,0.00115282,0.06686006,0.00027696355,0.0019470517,0.19059809,0.00025132348,0.0015381508,0.11888799,0.00027662184,0.0010217157,0.054498024,0.0001696024,0.0007199052,0.026579004,0.0003395038,0.0017214161,0.15080439,0.00017251713,0.00077533675,0.03073795,0.010024713010204082,503,0.007613902,0.038398128,0.84204805,1,5094.0,5094.0,0.0,5094.0,319.86500705120545,0.0,0.6256556086846956,0.0,0.8518975519699921,0.0,0.9669703872437357,0.0,5094.0,0.8518975519699921,0.9669703872437357,0,0,0,0,0.052137744,0.15644921,0.0,0.0,0.8775721,0.8775721,0.0,0.0,0.0,0.0,0.32520938,0.5095378,0.0,2.81424,9.350244,1.2492735908513242,1364.5215,0.16490817,0,0,0
data\CMMD\D2-0075\07-18-2011-NA-NA-37784\1.000000-NA-22984\1-4.dcm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008868781887737426,0.0037468112244823286,0.004862882653051533,0.0044044961734606095,0.004643654336725439,0.004185267857134516,0.004045758928563365,0.004085618622440837,0.00416533801019578,0.004723373724480382,0.00605867346937568,0.009426817602022028,0.019252232142818772,0.016860650510170477,0.006975446428557527,0.004763233418357854,0.0038066007652985357,0.0038265306122372716,0.0032884247448914054,0.0029097576530554255,0.003148915816320255,0.0031688456632589907,0.0026108099489743886,0.0026905293367293316,0.7991669323963665,0.0643136160713004,22.255620216836736,5.078158683363274,0.6439858420273653,1.4932553593337001,0.00139337,0.004649919,1.0854291,0.00080000656,0.002542507,0.32457477,0.00080354087,0.0027067172,0.36814165,0.0015471072,0.0057785595,1.6756437,0.0005529063,0.0019004655,0.18283917,0.00036994243,0.0011279697,0.06459069,0.0003988763,0.0012002699,0.07390103,0.00049164006,0.0017920559,0.16188477,0.00065972854,0.0019583728,0.20143425,0.0002996049,0.0008095575,0.035326842,0.00054772716,0.0014919135,0.12068008,0.0003346697,0.0009957913,0.05219265,0.022421077806122448,1125,0.012691602,0.04405307,0.5314677,1,9525.0,9525.0,0.0,9525.0,532.8000358937499,0.0,0.42164442023158655,0.0,0.9348147102345313,0.0,0.8194253269098417,0.0,9525.0,0.9348147102345313,0.8194253269098417,0,0,0,0,0.107434936,0.22345954,0.0,0.0,0.88248,0.88248,0.0,0.0,0.0,0.0,0.5515133,0.6098929,0.0,1.6902173,4.068693,2.0629934368622083,3084.6416,0.24794441,0,0,0
data\CMMD\D2-0077\07-18-2011-NA-NA-05438\1.000000-NA-14257\1-1.dcm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007234534438761092,0.0032684948979526695,0.003148915816320255,0.002830038265300482,0.0027901785714230104,0.002092633928567258,0.0027104591836680674,0.002929687499994161,0.0034677933673400276,0.003906249999992215,0.004344706632644402,0.005719866071417171,0.01094148596936595,0.013054049744871942,0.005321269132642456,0.004085618622440837,0.0031688456632589907,0.0022321428571384083,0.002471301020403238,0.002551020408158181,0.0024513711734645022,0.0021524234693834654,0.002551020408158181,0.0016741071428538065,0.8535554846921765,0.04934630102030982,22.771942761479593,4.352505356030567,0.7315626648822494,1.156800952364052,0.0011135126,0.004755784,1.1349142,0.0010513724,0.0037287383,0.69764346,0.00088713446,0.003155774,0.49975753,0.0009347742,0.0033881844,0.57603216,0.00047308046,0.002280798,0.2611962,0.0004313046,0.0017881002,0.16051066,0.00035977463,0.0013557991,0.09241171,0.00041680085,0.0016865288,0.14280239,0.00044031243,0.0019793948,0.19758493,0.000223274,0.000867393,0.038020823,0.0004014575,0.0015007254,0.114000365,0.00023169542,0.000892941,0.040277395,0.02491230867346939,1250,0.010680965,0.040905338,0.80770123,16,4981.0,311.3125,1048.9990299536744,4334.0,203.77240969167502,301.98956956987337,3.7431101912632423,6.758884566849181,0.7364923784606168,0.42601345738267044,0.9100823310323073,0.13856639051678274,4334.0,0.892493545505864,0.7226946806736702,0,0,0,0,0.03572846,0.10443007,0.0,0.0,0.9680431,0.9680431,0.0,0.0,0.0,0.0,0.15586197,0.26563376,0.0,3.6724057,18.78607,1.5812738388840228,611.2522,0.110372834,0,0,0
data\CMMD\D2-0077\07-18-2011-NA-NA-05438\1.000000-NA-14257\1-2.dcm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014748086734664484,0.0066764987244764895,0.007393973214270978,0.005500637755091078,0.005241549744887513,0.004304846938766931,0.003985969387747158,0.004284917091828195,0.004842952806112797,0.0059590242346820015,0.007015306122434998,0.010064572704061574,0.017358896683638873,0.014787946428541957,0.006198182397946831,0.00554049744896855,0.004324776785705666,0.004364636479583138,0.003886320153053479,0.004005899234685893,0.004304846938766931,0.005600286989784757,0.005221619897948777,0.00530133928570372,0.7284159757638544,0.11067044005079985,21.956752232142858,5.660193461886576,0.5442378160485973,1.8183306726126358,0.0019360738,0.005135852,1.3238511,0.0017399449,0.0058293315,1.7051779,0.0010896539,0.0033593872,0.5666204,0.0010362978,0.0029110282,0.42532146,0.00081643544,0.0023402926,0.2758966,0.0007568946,0.0024048637,0.29068837,0.0006626141,0.0019307361,0.18812734,0.00060635776,0.0016112268,0.13076255,0.0008851729,0.0023340413,0.2793865,0.00042821383,0.0011626997,0.06946869,0.0007503067,0.001995685,0.20587909,0.00039977318,0.0009969368,0.051507972,0.03834502551020408,1924,0.01656074,0.04390355,0.7011814,1,13174.0,13174.0,0.0,13174.0,753.5878784786801,0.0,0.2915142001091346,0.0,0.9403451825767667,0.0,0.9647041593438781,0.0,13174.0,0.9403451825767667,0.9647041593438781,0,0,0,0,0.08802307,0.1574756,0.0,0.0,0.9702662,0.9702662,0.0,0.0,0.0,0.19763751,0.34833425,0.42900634,0.19763751,1.6487428,4.921612,2.725651964381468,1633.0594,0.18040682,0,0,0
data\CMMD\D2-0077\07-18-2011-NA-NA-05438\1.000000-NA-14257\1-3.dcm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00402582908162463,0.0027303890306068033,0.0028101084183617463,0.002770248724484275,0.0018534757653024285,0.0019132653061186358,0.001614317602037599,0.0018933354591799,0.0027303890306068033,0.00340800382652382,0.004583864795909232,0.005799585459172115,0.01187818877548653,0.009347098214267085,0.004882812499990268,0.002750318877545539,0.0021524234693834654,0.001694036989792542,0.001813616071424957,0.001434948979588977,0.0017338966836700138,0.0018335459183636926,0.0015943877550988633,0.0011758609693854117,0.8911033163247546,0.030472735969327022,22.999143016581634,3.8918714019353042,0.795402954238206,0.9238422812916723,0.0008697525,0.0038893055,0.7590444,0.00085068925,0.0035884273,0.6461215,0.0008157136,0.003670507,0.6760497,0.0009076387,0.0035013708,0.6151583,0.00034134736,0.0020223265,0.20535241,0.0003415679,0.0016850688,0.14253825,0.0003070905,0.0014613422,0.107294306,0.00032367368,0.0014139425,0.100379914,0.00035416716,0.0019089787,0.18364471,0.00018337963,0.00083758426,0.03541594,0.0003274673,0.0014926544,0.11258634,0.00017827569,0.00076159555,0.029318687,0.019252232142857144,966,0.009371824,0.03972821,0.76618,8,2035.0,254.375,639.3912998899813,1945.0,84.17335854398792,113.89925372625818,6110.878096693498,10583.241953971068,0.45108818477107965,0.46469859326468266,0.9520444378239322,0.08322486218909589,1945.0,0.6290872170426893,0.8186026936026936,0,0,0,0,0.031901136,0.12510547,0.0,0.0,0.9174462,0.9174462,0.0,0.0,0.0,0.0,0.017184684,0.19532117,0.0,4.700082,25.625538,1.2431550591107936,836.3867,0.12910871,0,0,0
data\CMMD\D2-0077\07-18-2011-NA-NA-05438\1.000000-NA-14257\1-4.dcm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012057557397935154,0.005321269132642456,0.005998883928559473,0.006098533163253152,0.0053411989795811915,0.005261479591826249,0.005121970663255098,0.005819515306110851,0.006098533163253152,0.006337691326517981,0.008808992346921219,0.012177136479567568,0.020707110969346486,0.015266262755071616,0.008490114795901447,0.006636639030599018,0.005221619897948777,0.004484215561215553,0.004185267857134516,0.00416533801019578,0.004205197704073252,0.004583864795909232,0.005799585459172115,0.004065688775502101,0.7333386479577221,0.09440768494879144,21.824019451530614,5.658763626693105,0.5483138860119019,1.8459647155532266,0.0014533529,0.00458217,1.0536201,0.0009176366,0.0026492206,0.35219663,0.0009801276,0.0028848834,0.41770303,0.0016855538,0.0054093725,1.4682548,0.00053713203,0.0015540005,0.121504165,0.0004713699,0.0013781938,0.09546165,0.0005779668,0.0017509749,0.1541685,0.00061211345,0.0019249594,0.18607809,0.00058777985,0.0016534259,0.13902858,0.00029600694,0.0008336894,0.03537912,0.00064211694,0.0019115965,0.18520975,0.0003300951,0.0009746279,0.048164245,0.03687021683673469,1850,0.0144359665,0.0394555,0.6282076,13,6934.0,533.3846153846154,1809.9765633187944,6803.0,303.6059233440545,571.0963670561184,0.2867262572652758,0.2711378335600374,0.49507894291149473,0.4641574940388594,0.9381017376149638,0.12080609155018503,6803.0,0.9665006607863444,0.5587679671457906,0,0,0,0,0.04880075,0.10859209,0.0,0.0,0.8336321,0.8336321,0.0,0.0,0.0,0.041495573,0.18820742,0.28034514,0.041495573,2.9605718,13.1322775,2.6491942703119,711.1825,0.119053595,0,0,0
data\CMMD\D2-0079\07-18-2011-NA-NA-27040\1.000000-NA-22729\1-1.dcm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017219387755067723,0.007772640306106958,0.008629623724472598,0.007653061224474543,0.006875797193863847,0.007114955357128677,0.007872289540800636,0.008011798469371787,0.008669483418350069,0.011180644132630778,0.01249601403058734,0.017578124999964966,0.027702487244842748,0.028938137755044367,0.015106823979561729,0.011340082908140665,0.00932716836732835,0.008470184948962711,0.008131377551004203,0.008011798469371787,0.00805165816324926,0.007473692602025921,0.007393973214270978,0.005121970663255098,0.6129424426008192,0.12091438137731003,20.716657366071427,6.551175721634017,0.39415035144373933,2.483507789431587,0.0013411586,0.0034194437,0.5869225,0.0014282544,0.0034523825,0.5981322,0.0021326204,0.004846089,1.178597,0.001675567,0.0038790642,0.7550925,0.0005022894,0.0013382673,0.09057023,0.00061974145,0.0015690126,0.12385106,0.0008691507,0.002166659,0.23625386,0.00058959646,0.0014596772,0.107235625,0.0005570156,0.0014435252,0.108494185,0.00035388579,0.0008773578,0.0396916,0.000860424,0.0021085662,0.22702426,0.00034281026,0.0008335646,0.035932075,0.050462372448979595,2532,0.018204588,0.036359247,0.41770515,18,6132.0,340.6666666666667,1344.7364053969832,5884.0,72.10677605455264,186.44623984225282,42.34204790195117,122.4093633575677,0.7077232756139368,0.38555338989724497,0.8638889474766144,0.15575805344807242,5884.0,0.7823795170320268,0.7562982005141388,0,0,0,0,0.0710845,0.14387727,0.0,0.0,0.875383,0.875383,0.0,0.0,0.0,0.054297246,0.28325677,0.44948378,0.054297246,2.4143722,8.1301155,3.533764769617987,1292.2163,0.16047952,0,0,0
data\CMMD\D2-0079\07-18-2011-NA-NA-27040\1.000000-NA-22729\1-2.dcm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021185427295876146,0.009028220663247313,0.011280293367324458,0.01008450255100031,0.008629623724472598,0.008350605867330297,0.008031728316310523,0.008529974489778918,0.009347098214267085,0.011419802295895608,0.013711734693850224,0.01831552933669819,0.027662627550965276,0.028938137755044367,0.014947385204051842,0.01197783801018021,0.00998485331630663,0.008549904336717654,0.00823102678569788,0.007991868622433052,0.009526466836715708,0.009446747448960765,0.009267378826512143,0.007633131377535808,0.5548668686213432,0.15306122448949086,20.376036352040817,6.926089948940989,0.33568506745153404,2.7032841401031487,0.0019197266,0.0040175407,0.8103248,0.0021987227,0.005065697,1.2877421,0.0025571324,0.005851165,1.7182846,0.0021174457,0.0043912195,0.9677088,0.0007360541,0.0016135062,0.13199054,0.0008677866,0.0020676453,0.21514095,0.0011859771,0.0027843772,0.3903645,0.0009152847,0.0020117322,0.20369783,0.0008116801,0.0017329955,0.15828156,0.00049507146,0.0010944023,0.062153786,0.0012422521,0.002860587,0.41817746,0.0005160645,0.0010985418,0.062611274,0.0696548150510204,3495,0.025048802,0.044743005,0.47714072,26,9890.0,380.38461538461536,1577.0145864630294,8173.0,132.5700666585263,255.1466443079664,0.48177351010922825,0.5176892670822277,0.5238503715063024,0.4553488141073502,0.9160869953076616,0.11478099800145755,8173.0,0.6050555409301275,0.7437437437437437,0,0,0,0,0.09866698,0.15540926,0.0,0.0,0.8347698,0.8347698,0.0,0.0,0.0,0.14578232,0.33623892,0.46209028,0.14578232,1.8069953,5.697574,4.13189997473304,1700.3247,0.18408479,0,0,0
data\CMMD\D2-0079\07-18-2011-NA-NA-27040\1.000000-NA-22729\1-3.dcm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014429209183644712,0.006576849489782811,0.0068957270408025835,0.007712850765290751,0.007134885204067413,0.00681600765304764,0.006716358418353961,0.008390465561207767,0.008928571428553633,0.010104432397939046,0.012555803571403549,0.019770408163225905,0.03091119260197921,0.030034279336674834,0.015545280612213917,0.010801977040794799,0.008310746173452824,0.007513552295903393,0.006417410714272925,0.005739795918355908,0.0061184630101918875,0.006776147959170168,0.006198182397946831,0.004743303571419118,0.6408043686211718,0.10405373086713957,20.827646683673468,6.389379367090057,0.4253189407833739,2.362608067250719,0.0012858667,0.003089556,0.47916144,0.0015420363,0.003671988,0.6766194,0.002323191,0.005560619,1.5516798,0.0016000248,0.0038304343,0.73628116,0.00050330913,0.0013606463,0.093536854,0.00062030135,0.0016113464,0.13057508,0.0007658382,0.0019009641,0.18196231,0.0006012962,0.0015702149,0.12401265,0.0005519593,0.001467754,0.11167707,0.00034667976,0.00090015674,0.04162728,0.00080982666,0.002042397,0.21288624,0.0003329928,0.0008545663,0.03761543,0.04683514030612245,2350,0.017994054,0.037280098,0.36473122,13,6275.0,482.6923076923077,1598.901035308333,6021.0,80.0767053177405,201.85014999014953,1.5185633787018988,1.522887072823862,0.73622505147335,0.2779459357083307,0.8521209347902181,0.09024516846736888,6021.0,0.8717255641902314,0.7377772331822081,0,0,0,0,0.06779283,0.14295767,0.0,0.0,0.83780146,0.83780146,0.0,0.0,0.0,0.047443677,0.28808537,0.43538934,0.047443677,2.472666,8.472814,3.3492912108389246,1256.0441,0.15821746,0,0,0
data\CMMD\D2-0079\07-18-2011-NA-NA-27040\1.000000-NA-22729\1-4.dcm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016940369897925422,0.007513552295903393,0.00908801020406352,0.00998485331630663,0.008151307397942937,0.007932079081616845,0.007433832908148449,0.008808992346921219,0.00932716836732835,0.011519451530589286,0.014329559948951033,0.01614317602037599,0.024693080357093646,0.028380102040759764,0.013831313775482638,0.012276785714261247,0.010801977040794799,0.008908641581614899,0.009506536989776972,0.008011798469371787,0.008470184948962711,0.008310746173452824,0.006855867346925112,0.005879304846927058,0.601642219386556,0.12525908800995444,20.624880420918366,6.644110353781486,0.381466966823724,2.543188796222323,0.0016925434,0.0039949086,0.8010901,0.0018959912,0.0043513374,0.95017254,0.0020232715,0.0046283337,1.0751605,0.0018891073,0.0045614154,1.0440904,0.00061580306,0.0014776776,0.11051442,0.000743512,0.001726513,0.15000987,0.0009910505,0.00236816,0.2823497,0.0007333956,0.001939429,0.18917239,0.00068146404,0.0016110074,0.13553658,0.00043678383,0.0009993142,0.05154895,0.0010394668,0.0024555149,0.30785143,0.0004206518,0.0010928316,0.06136397,0.05801578443877551,2911,0.02135713,0.04128576,0.42105716,28,7322.0,261.5,1261.9913260965216,6815.0,61.17547294525871,189.30727499178403,301.4444015761958,1225.0788917192044,0.753129992218393,0.3602542597131312,0.8813678996202585,0.13114816551896755,6815.0,0.6775889633015277,0.7650426582846879,0,0,0,0,0.082551256,0.15133011,0.0,0.0,0.8654077,0.8654077,0.0,0.0,0.0,0.09300749,0.32214338,0.4544051,0.09300749,2.142407,6.9723873,3.776193873202768,1491.0056,0.17238188,0,0,0
data\CMMD\D2-0078\07-18-2011-NA-NA-33845\1.000000-NA-41791\1-1.dcm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010104432397939046,0.003926179846930951,0.004384566326521874,0.004484215561215553,0.004484215561215553,0.004185267857134516,0.005241549744887513,0.006457270408150396,0.0071747448979448845,0.008769132653043748,0.011200573979569514,0.01538584183670403,0.02210220025505799,0.022919323979546158,0.01084183673467227,0.008031728316310523,0.00643734056121166,0.005281409438764984,0.003926179846930951,0.004344706632644402,0.004444355867338081,0.004205197704073252,0.004085618622440837,0.003507653061217499,0.7387197066311808,0.07535475127536002,21.701570471938776,5.568113919713174,0.5535052496885252,1.8568195331214428,0.0010804082,0.0033098226,0.54994565,0.0013606186,0.0037273096,0.69719774,0.0017213781,0.004454372,0.9958347,0.001322811,0.0040535335,0.8245398,0.00049684016,0.0017036378,0.14644653,0.0005585099,0.0016683141,0.1400311,0.0006397523,0.0017800767,0.15980795,0.0005668741,0.0017915854,0.16143325,0.00057792617,0.0017616313,0.16026294,0.00035345805,0.0010174809,0.053179257,0.00069698645,0.0018919674,0.1841565,0.0003439752,0.0009886352,0.050275903,0.04083625637755102,2049,0.015697949,0.038436897,0.5413641,6,6198.0,1033.0,2300.0257244938225,6176.0,222.39157031227782,303.04826559391535,0.4458500214413432,0.449136240222397,0.4346522899185836,0.4357835523275498,0.9442723247656835,0.10062342861482464,6176.0,0.8663391992910301,0.7244574780058651,0,0,0,0,0.07639285,0.16512534,0.0,0.0,0.87769955,0.87769955,0.0,0.0,0.0,0.07762607,0.33729118,0.5095498,0.07762607,2.3596687,7.6878567,2.652192594925312,1660.9381,0.18194023,0,0,0
data\CMMD\D2-0078\07-18-2011-NA-NA-33845\1.000000-NA-41791\1-2.dcm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015425701530581502,0.006238042091824303,0.007095025510189941,0.006656568877537754,0.0063974808673341885,0.005580357142846021,0.005819515306110851,0.007413903061209714,0.007653061224474543,0.009606186224470651,0.01183832908160906,0.016123246173437255,0.02495216836729721,0.023038903061178572,0.011758609693854116,0.008968431122431106,0.006616709183660282,0.005879304846927058,0.0056202168367234925,0.005600286989784757,0.005042251275500155,0.006317761479579245,0.005580357142846021,0.005839445153049586,0.6630859374986785,0.11585220025487114,21.236547353316325,6.189015963447865,0.45583203612260675,2.2042970118118053,0.0013829905,0.003675797,0.6782397,0.0012763134,0.003477562,0.60690415,0.0013870099,0.0038751205,0.7537584,0.0012519691,0.0032286434,0.5231513,0.00063347595,0.0017534582,0.15513737,0.00060876523,0.0018113302,0.1650242,0.0006603782,0.0018647956,0.17535064,0.00065293576,0.0017528152,0.15456027,0.0007086987,0.0018183684,0.17072687,0.00037149727,0.000982351,0.0497274,0.00074780086,0.002014753,0.20849761,0.00039593884,0.0010050023,0.051987614,0.038763552295918366,1945,0.016113924,0.03635865,0.5929168,22,7956.0,361.6363636363636,1258.4212889552796,5841.0,102.0630410634253,202.39440359046705,248.22225540285453,810.4319365445426,0.5575042803300004,0.43317704275624525,0.9276899551371861,0.1176158446077899,5841.0,0.7114214699107406,0.8338329764453961,0,0,0,0,0.078645304,0.14705278,0.0,0.0,0.848825,0.848825,0.0,0.0,0.0,0.09951775,0.26651376,0.44429654,0.09951775,2.2382574,7.738318,3.283997872312949,1395.3748,0.16676211,0,0,0
data\CMMD\D2-0078\07-18-2011-NA-NA-33845\1.000000-NA-41791\1-3.dcm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009267378826512143,0.003427933673462556,0.0037866709183598,0.00416533801019578,0.003946109693869686,0.003706951530604857,0.0038464604591760074,0.005361128826519928,0.006616709183660282,0.007234534438761092,0.009127869897940993,0.011499521683650551,0.01889349489792153,0.019431600765267395,0.008669483418350069,0.0068957270408025835,0.005779655612233379,0.004205197704073252,0.0034478635204012917,0.00340800382652382,0.003607302295911178,0.0029496173469328968,0.0030891262755040473,0.0030891262755040473,0.7772640306106958,0.06728316326517203,22.058673469387756,5.221911592179729,0.610152898751861,1.6320461660576178,0.0007780408,0.0022131507,0.24589387,0.0009203697,0.0026559,0.35398,0.0010977945,0.0030207536,0.45798358,0.0010706012,0.0030012846,0.45201904,0.00036995456,0.001188691,0.07128944,0.0004300012,0.0013973281,0.098151386,0.00046675382,0.0014115135,0.10036063,0.000452909,0.0014211907,0.1015261,0.00043688554,0.0013849444,0.098421976,0.00025171982,0.00076671416,0.030087432,0.0005006109,0.0015129263,0.11703099,0.00026878616,0.000835675,0.035631977,0.03443877551020408,1728,0.011472989,0.0297113,0.32524702,9,5298.0,588.6666666666666,1656.5162238867447,5274.0,116.59696961966999,226.17882818434842,2.3633352803118695,1.3776783005452724,0.7268397253154033,0.3934614197433424,0.9266900584795322,0.10494519358297315,5274.0,0.8515306160972865,0.7402105263157894,0,0,0,0,0.05289132,0.12633967,0.0,0.0,0.7151871,0.7151871,0.0,0.0,0.0,0.0,0.22222146,0.4005102,0.0,2.6170104,8.985071,2.261633390676704,941.2619,0.13696425,0,0,0
